player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Chris Conley,WR,TEN,NA,NA,0.53,6.29,NA,NA,0.03,NA,0.19,NA,NA,NA,1.36,NA,2552652,NFL,12257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Reagor,WR,MIN,NA,NA,0.56,4.02,NA,NA,0.02,NA,1.48,NA,0.01,NA,1.29,NA,2564850,NFL,14839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryan Edwards,WR,ATL,NA,NA,0.43,5.61,NA,NA,0.04,NA,0.05,NA,NA,NA,1.24,NA,2564418,NFL,14844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Kumerow,WR,BUF,NA,NA,0.45,5.67,NA,NA,0.03,NA,0.03,NA,NA,NA,1.2,NA,2553548,NFL,12443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,0.39,5.04,NA,NA,0.04,NA,0.2,NA,NA,NA,1.15,NA,2567925,NFL,15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,NA,0.33,4.62,NA,NA,0.01,NA,2.17,NA,0.01,NA,1.13,NA,2565666,NFL,15995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Smith,WR,NYJ,NA,NA,0.33,5.63,NA,NA,0.03,NA,0.07,NA,NA,NA,1.08,NA,2562845,NFL,14561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breshad Perriman,WR,TB,NA,NA,0.33,5.3,NA,NA,0.02,NA,0.73,NA,NA,NA,1.05,NA,2552597,NFL,12197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.32,4.87,NA,NA,0.03,NA,0.07,NA,NA,NA,0.99,NA,2565857,NFL,15285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keke Coutee,WR,IND,NA,NA,0.29,4.27,NA,NA,0.03,NA,0.07,NA,NA,NA,0.9,NA,2561029,NFL,13662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Strachan,WR,IND,NA,NA,0.27,3.87,NA,NA,0.03,NA,0.04,NA,NA,NA,0.84,NA,2565615,NFL,15478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAX,NA,NA,0.2,3.55,NA,NA,0.02,NA,0.07,NA,NA,NA,0.68,NA,2565624,NFL,16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
River Cracraft,WR,MIA,NA,NA,0.3,3.07,NA,NA,0.01,NA,0.05,NA,NA,NA,0.67,NA,2559485,NFL,13862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Slater,WR,NE,NA,NA,0.09,4.83,NA,NA,0.01,NA,0.12,NA,NA,NA,0.65,NA,4487,NFL,9200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penny Hart,WR,SEA,NA,NA,0.15,2.93,NA,NA,0.01,NA,0.09,NA,NA,NA,0.51,NA,2562804,NFL,14316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaelon Darden,WR,TB,NA,NA,0.06,2.37,NA,NA,0.01,NA,0.87,NA,NA,NA,0.5,NA,2566562,NFL,15321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA
Tutu Atwell,WR,LA,NA,NA,0.09,1.94,NA,NA,0.01,NA,0.74,NA,0.01,NA,0.48,NA,2566196,NFL,15301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashard Higgins,WR,CAR,NA,NA,0.13,2.15,NA,NA,0.01,NA,0.04,NA,NA,NA,0.41,NA,2555468,NFL,12656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Taylor,WR,CIN,NA,NA,0.06,2.35,NA,NA,0.01,NA,0.16,NA,NA,NA,0.37,NA,2558202,NFL,13316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Britain Covey,WR,PHI,NA,NA,0.14,1.65,NA,NA,NA,NA,0.23,NA,NA,NA,0.33,NA,2568066,NFL,15772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyron Johnson,WR,HOU,NA,NA,NA,1.75,NA,NA,0.01,NA,0.19,NA,NA,NA,0.25,NA,2562932,NFL,14117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,NA,NA,NA,7.056898352,83.88304595,NA,NA,0.75152253,0.280884577,1.692416325,NA,0.011,NA,NA,NA,2977187,ESPN,13164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Justin Jefferson,WR,NA,NA,NA,6.871455767,95.35007429,NA,NA,0.516443718,0.24050022,1.385802416,NA,0.009468407,NA,NA,NA,4262921,ESPN,14836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175592918,0.107225621,1.131335648,0.006973614,0.007071584
Ja'Marr Chase,WR,NA,NA,NA,5.021930235,75.5487803,NA,NA,0.589879428,0.875052252,5.04759648,NA,0.032759588,NA,NA,NA,4362628,ESPN,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Davante Adams,WR,NA,NA,NA,6.655470563,85.52390193,NA,NA,0.595298906,0,0,NA,0,NA,NA,NA,16800,ESPN,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Deebo Samuel,WR,NA,NA,NA,3.673371769,55.20272814,NA,NA,0.30770706,5.577462817,35.92790929,NA,0.344776189,NA,NA,NA,3126486,ESPN,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Stefon Diggs,WR,NA,NA,NA,6.111520346,76.49823222,NA,NA,0.582865843,0,0,NA,0,NA,NA,NA,2976212,ESPN,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
CeeDee Lamb,WR,NA,NA,NA,5.006185736,65.25177047,NA,NA,0.294608928,0.46002671,2.979839525,NA,0.017976456,NA,NA,NA,4241389,ESPN,14832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Tyreek Hill,WR,NA,NA,NA,6.090849236,78.37276207,NA,NA,0.458843232,0.430501075,2.813965254,NA,0.018524599,NA,NA,NA,3116406,ESPN,12801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Tee Higgins,WR,NA,NA,NA,4.82562163,62.83660007,NA,NA,0.460130149,0,0,NA,0,NA,NA,NA,4239993,ESPN,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Mike Evans,WR,NA,NA,NA,4.709891786,63.49911105,NA,NA,0.453359544,0,0,NA,0,NA,NA,NA,16737,ESPN,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
DJ Moore,WR,NA,NA,NA,4.550237383,69.07713024,NA,NA,0.352450182,0.507682605,3.178635908,NA,0.017544922,NA,NA,NA,3915416,ESPN,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
A.J. Brown,WR,NA,NA,NA,5.107141299,74.8118048,NA,NA,0.398422842,0,0,NA,0,NA,NA,NA,4047646,ESPN,14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Terry McLaurin,WR,NA,NA,NA,4.626530622,67.3219321,NA,NA,0.493474078,0,0,NA,0,NA,NA,NA,3121422,ESPN,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Diontae Johnson,WR,NA,NA,NA,5.687444434,65.96578512,NA,NA,0.256679041,0.232950436,1.517278135,NA,0.007750006,NA,NA,NA,3932905,ESPN,14208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Jaylen Waddle,WR,NA,NA,NA,5.558573406,55.13632415,NA,NA,0.286559586,0.430501075,2.552489384,NA,0.025,NA,NA,NA,4372016,ESPN,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Mike Williams,WR,NA,NA,NA,4.317934153,67.69517474,NA,NA,0.554065789,0,0,NA,0,NA,NA,NA,3045138,ESPN,13154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Brandin Cooks,WR,NA,NA,NA,5.511655254,66.67484983,NA,NA,0.234248767,0.208115782,1.326362532,NA,0.006801819,NA,NA,NA,16731,ESPN,11674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Marquise Brown,WR,NA,NA,NA,4.903161371,64.59655425,NA,NA,0.398792067,0,0,NA,0,NA,NA,NA,4241372,ESPN,14105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
DK Metcalf,WR,NA,NA,NA,4.826748432,64.83217638,NA,NA,0.284791981,0,0,NA,0,NA,NA,NA,4047650,ESPN,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Jerry Jeudy,WR,NA,NA,NA,3.544967056,63.73230799,NA,NA,0.428345655,0.267778461,1.652467591,NA,0.01220516,NA,NA,NA,4241463,ESPN,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Courtland Sutton,WR,NA,NA,NA,3.785611131,58.46544881,NA,NA,0.558559435,0,0,NA,0,NA,NA,NA,3128429,ESPN,13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Amon-Ra St. Brown,WR,NA,NA,NA,5.228301164,54.57793243,NA,NA,0.354523223,0.768827243,4.768394916,NA,0.037127605,NA,NA,NA,4374302,ESPN,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Darnell Mooney,WR,NA,NA,NA,4.284382029,58.92845807,NA,NA,0.198458615,0.237852962,1.397446114,NA,0.009728669,NA,NA,NA,4040655,ESPN,14974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Amari Cooper,WR,NA,NA,NA,4.20512209,47.87069332,NA,NA,0.306992756,0,0,NA,0,NA,NA,NA,2976499,ESPN,12175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Michael Thomas,WR,NA,NA,NA,5.245624604,53.50772119,NA,NA,0.281692383,0,0,NA,0,NA,NA,NA,2976316,ESPN,12652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Allen Robinson II,WR,NA,NA,NA,4.03478323,49.15943338,NA,NA,0.456285501,0,0,NA,0,NA,NA,NA,16799,ESPN,11678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Christian Kirk,WR,NA,NA,NA,4.990377613,59.68699922,NA,NA,0.278154028,0,0,NA,0,NA,NA,NA,3895856,ESPN,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Hunter Renfrow,WR,NA,NA,NA,4.491597493,47.26841627,NA,NA,0.375116769,0.233332955,1.399543531,NA,0.012154674,NA,NA,NA,3135321,ESPN,14123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
JuJu Smith-Schuster,WR,NA,NA,NA,5.222640967,56.74081183,NA,NA,0.42341084,0,0,NA,0,NA,NA,NA,3120348,ESPN,13156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Adam Thielen,WR,NA,NA,NA,4.509154843,51.98613562,NA,NA,0.394402325,0,0,NA,0,NA,NA,NA,16460,ESPN,11938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Elijah Moore,WR,NA,NA,NA,4.119489381,55.75423515,NA,NA,0.228656148,0.348352616,2.21695443,NA,0.015121422,NA,NA,NA,4372414,ESPN,15288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Tyler Lockett,WR,NA,NA,NA,4.570360922,48.42696676,NA,NA,0.171787282,0.114992373,0.631439056,NA,0.003741725,NA,NA,NA,2577327,ESPN,12187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
DeVonta Smith,WR,NA,NA,NA,3.715014196,52.6229176,NA,NA,0.331596669,0,0,NA,0,NA,NA,NA,4241478,ESPN,15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Kadarius Toney,WR,NA,NA,NA,2.524976224,28.89590754,NA,NA,0.265788809,0.513819295,3.176562037,NA,0.024680087,NA,NA,NA,4240600,ESPN,15289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Brandon Aiyuk,WR,NA,NA,NA,3.406964072,45.73577818,NA,NA,0.398409685,0.309859045,1.998490544,NA,0.013976581,NA,NA,NA,4360438,ESPN,14840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Allen Lazard,WR,NA,NA,NA,3.322160099,44.59970485,NA,NA,0.557707532,0.25239083,1.658249886,NA,0.008424436,NA,NA,NA,3128390,ESPN,13632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Robert Woods,WR,NA,NA,NA,4.241978611,49.49229148,NA,NA,0.1798111,0.127300428,0.787784354,NA,0.006531042,NA,NA,NA,15880,ESPN,11228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Chase Claypool,WR,NA,NA,NA,3.589190931,49.56219915,NA,NA,0.275502621,1.863603487,10.85241681,NA,0.102185843,NA,NA,NA,4046692,ESPN,14841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Jakobi Meyers,WR,NA,NA,NA,4.655786268,50.54803956,NA,NA,0.194445777,0.265200514,1.620987395,NA,0.012046988,NA,NA,NA,3916433,ESPN,14127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Russell Gage,WR,NA,NA,NA,4.297070069,44.63538431,NA,NA,0.284875115,0,0,NA,0,NA,NA,NA,3115378,ESPN,13809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Marquez Valdes-Scantling,WR,NA,NA,NA,2.98837327,58.88823543,NA,NA,0.362495836,0.199480641,1.143192935,NA,0.010316841,NA,NA,NA,3051738,ESPN,13793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Tyler Boyd,WR,NA,NA,NA,3.252696707,34.78880192,NA,NA,0.208199739,0.125007465,0.79621115,NA,0.004746481,NA,NA,NA,3045144,ESPN,12650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
DJ Chark,WR,NA,NA,NA,3.48227391,50.64881171,NA,NA,0.39145795,0,0,NA,0,NA,NA,NA,3115394,ESPN,13668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Jarvis Landry,WR,NA,NA,NA,3.915669056,51.14334684,NA,NA,0.256122141,0.007371351,0.044314122,NA,1.82915e-4,NA,NA,NA,16790,ESPN,11680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171642764,0.107656782,1.052114775,0.006577666,0.005696691
Robbie Anderson,WR,NA,NA,NA,3.790128311,54.57691848,NA,NA,0.29447734800000003,0.253841303,1.562950483,NA,0.009291179,NA,NA,NA,2574808,ESPN,12930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Marvin Jones Jr.,WR,NA,NA,NA,3.566787516,39.35227374,NA,NA,0.260734248,0,0,NA,0,NA,NA,NA,15072,ESPN,10738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
DeVante Parker,WR,NA,NA,NA,3.413355508,45.64622803,NA,NA,0.263275016,0,0,NA,0,NA,NA,NA,2576623,ESPN,12176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Kenny Golladay,WR,NA,NA,NA,2.82652527,43.26733312,NA,NA,0.270029531,0,0,NA,0,NA,NA,NA,2974858,ESPN,13277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Mecole Hardman,WR,NA,NA,NA,3.629373104,50.23682528,NA,NA,0.353654426,0.498701602,3.301742623,NA,0.025109725,NA,NA,NA,4035004,ESPN,14113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Isaiah McKenzie,WR,NA,NA,NA,3.729294224,38.76623832,NA,NA,0.347555617,0.715971756,3.811090163,NA,0.030220415,NA,NA,NA,3128724,ESPN,13313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Jamison Crowder,WR,NA,NA,NA,3.13133365,35.08417151,NA,NA,0.297785944,0,0,NA,0,NA,NA,NA,2576716,ESPN,12184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Curtis Samuel,WR,NA,NA,NA,3.548461395,42.99997887,NA,NA,0.357103014,2.566417224,14.04912134,NA,0.120482942,NA,NA,NA,3121427,ESPN,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
Cedrick Wilson Jr.,WR,NA,NA,NA,2.140686544,25.29356101,NA,NA,0.157979581,0.215250537,1.222445958,NA,0.008869831,NA,NA,NA,4036335,ESPN,13652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
K.J. Osborn,WR,NA,NA,NA,3.220239026,40.68326158,NA,NA,0.247227759,0,0,NA,0,NA,NA,NA,3916566,ESPN,14977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
